territory_id,territory_name,federal_district_name,forecast_year,recommended_annual_quota_persons,foreign_labor_stock_need_persons,cumulative_recommended_quota_persons,labor_demand_required_persons,domestic_sector_supply_total_with_unemployment_reserve_persons,unemployment_reserve_sector_allocated_persons,source_key,source_url_or_file,retrieved_at,source_period,raw_value,unit,transform_script,transformation_script,observation_status,sha256_or_etag,source_row_sha256
TER009,Костромская область,Центральный федеральный округ,2025,0.0,0.0,0.0,251742.46190015224,256588.39199842804,5131.767839971508,foreign_labor_migration_v5_region_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2025,"{""cumulative_recommended_quota_persons"":0,""domestic_sector_supply_total_with_unemployment_reserve_persons"":256588.39199842804,""foreign_labor_stock_need_persons"":0,""labor_demand_required_persons"":251742.46190015224,""recommended_annual_quota_persons"":0,""unemployment_reserve_sector_allocated_persons"":5131.767839971508}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_region_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,0399b76d1711e14b0ce8fb10d35f8843267a5fea9539dffa6a37d11e8a5ec506
TER038,Краснодарский край,Южный федеральный округ (с 29.07.2016),2025,727.5476420164341,727.5476420164341,727.5476420164341,2920402.8265662356,2962700.0909655844,59254.00181922782,foreign_labor_migration_v5_region_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2025,"{""cumulative_recommended_quota_persons"":727.5476420164341,""domestic_sector_supply_total_with_unemployment_reserve_persons"":2962700.0909655844,""foreign_labor_stock_need_persons"":727.5476420164341,""labor_demand_required_persons"":2920402.8265662356,""recommended_annual_quota_persons"":727.5476420164341,""unemployment_reserve_sector_allocated_persons"":59254.00181922782}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_region_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,420d41a5b3bac64744d5790b099594566747f9426f6595f69514896e97e21289
TER079,Красноярский край,Сибирский федеральный округ (с 03.11.2018),2025,14028.44252411506,14028.44252411506,14028.44252411506,1473739.4402280755,1467879.4904644403,27889.710318837708,foreign_labor_migration_v5_region_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2025,"{""cumulative_recommended_quota_persons"":14028.44252411506,""domestic_sector_supply_total_with_unemployment_reserve_persons"":1467879.4904644403,""foreign_labor_stock_need_persons"":14028.44252411506,""labor_demand_required_persons"":1473739.4402280755,""recommended_annual_quota_persons"":14028.44252411506,""unemployment_reserve_sector_allocated_persons"":27889.710318837708}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_region_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,790746c256aa1b9b4080eb443efe2e378970b4309107bcb786923547935e4b04
TER067,Курганская область,Уральский федеральный округ,2025,0.0,0.0,0.0,308490.1657688909,315600.8940390796,6312.017880777194,foreign_labor_migration_v5_region_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2025,"{""cumulative_recommended_quota_persons"":0,""domestic_sector_supply_total_with_unemployment_reserve_persons"":315600.8940390796,""foreign_labor_stock_need_persons"":0,""labor_demand_required_persons"":308490.1657688909,""recommended_annual_quota_persons"":0,""unemployment_reserve_sector_allocated_persons"":6312.017880777194}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_region_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,bc51ca1bc5b2e650a7720d1cec20f444b66c7f6aba5ce943011ee241087a60cf
TER010,Курская область,Центральный федеральный округ,2025,10278.877769722787,10278.877769722787,10278.877769722787,518254.96330988326,509355.67932063004,7640.335189805322,foreign_labor_migration_v5_region_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2025,"{""cumulative_recommended_quota_persons"":10278.877769722787,""domestic_sector_supply_total_with_unemployment_reserve_persons"":509355.67932063004,""foreign_labor_stock_need_persons"":10278.877769722787,""labor_demand_required_persons"":518254.96330988326,""recommended_annual_quota_persons"":10278.877769722787,""unemployment_reserve_sector_allocated_persons"":7640.335189805322}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_region_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,0baab83ab91a7540546e48a66929a092923759b458d88d5033e560ebef4f3142
TER029,Ленинградская область,Северо-Западный федеральный округ,2025,0.0,0.0,0.0,854934.6586737438,929604.9307535582,26028.93806106493,foreign_labor_migration_v5_region_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2025,"{""cumulative_recommended_quota_persons"":0,""domestic_sector_supply_total_with_unemployment_reserve_persons"":929604.9307535582,""foreign_labor_stock_need_persons"":0,""labor_demand_required_persons"":854934.6586737438,""recommended_annual_quota_persons"":0,""unemployment_reserve_sector_allocated_persons"":26028.93806106493}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_region_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,0b18f4da4fe77e59c592f20c654f676d48c78c970800d003979401c91c710d82
TER011,Липецкая область,Центральный федеральный округ,2025,4868.629605969931,4868.629605969931,4868.629605969931,576518.8460524803,575563.5602056795,10360.144083697836,foreign_labor_migration_v5_region_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2025,"{""cumulative_recommended_quota_persons"":4868.629605969931,""domestic_sector_supply_total_with_unemployment_reserve_persons"":575563.5602056795,""foreign_labor_stock_need_persons"":4868.629605969931,""labor_demand_required_persons"":576518.8460524803,""recommended_annual_quota_persons"":4868.629605969931,""unemployment_reserve_sector_allocated_persons"":10360.144083697836}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_region_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,9b3c33b17f8c12fbe583965dd493b65a8b17807a84d83c52422fe585c2074f83
TER093,Магаданская область,Дальневосточный федеральный округ (с 03.11.2018),2025,0.0,0.0,0.0,81946.93561348385,85398.87787972025,1537.179801832535,foreign_labor_migration_v5_region_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2025,"{""cumulative_recommended_quota_persons"":0,""domestic_sector_supply_total_with_unemployment_reserve_persons"":85398.87787972025,""foreign_labor_stock_need_persons"":0,""labor_demand_required_persons"":81946.93561348385,""recommended_annual_quota_persons"":0,""unemployment_reserve_sector_allocated_persons"":1537.179801832535}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_region_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,915a4f4daefbe9134acbb6e682e2de432a940ba5c130b318dbbbc0cef59c2d8b
TER012,Московская область,Центральный федеральный округ,2025,0.0,0.0,0.0,3903294.4772226037,4111096.5483652498,65777.5447737999,foreign_labor_migration_v5_region_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2025,"{""cumulative_recommended_quota_persons"":0,""domestic_sector_supply_total_with_unemployment_reserve_persons"":4111096.5483652498,""foreign_labor_stock_need_persons"":0,""labor_demand_required_persons"":3903294.4772226037,""recommended_annual_quota_persons"":0,""unemployment_reserve_sector_allocated_persons"":65777.5447737999}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_region_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,2b8817b04f2bc2b8a689c309d25807143e5f0bc82b1b27a7d91c68431d3fedce
TER030,Мурманская область,Северо-Западный федеральный округ,2025,8003.375668874303,8003.375668874303,8003.375668874303,327415.5732875482,320696.82194415794,7696.723726651712,foreign_labor_migration_v5_region_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2025,"{""cumulative_recommended_quota_persons"":8003.375668874303,""domestic_sector_supply_total_with_unemployment_reserve_persons"":320696.82194415794,""foreign_labor_stock_need_persons"":8003.375668874303,""labor_demand_required_persons"":327415.5732875482,""recommended_annual_quota_persons"":8003.375668874303,""unemployment_reserve_sector_allocated_persons"":7696.723726651712}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_region_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,3a908e395741df23cde432e7a0a71049f0a9d911ad2f6e00e99a2fda424d2e67
TER025,Ненецкий автономный округ (Архангельская область),Северо-Западный федеральный округ,2025,2486.807543162082,2486.807543162082,2486.807543162082,31658.11928973961,29323.51716962641,1143.6171696149845,foreign_labor_migration_v5_region_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2025,"{""cumulative_recommended_quota_persons"":2486.807543162082,""domestic_sector_supply_total_with_unemployment_reserve_persons"":29323.51716962641,""foreign_labor_stock_need_persons"":2486.807543162082,""labor_demand_required_persons"":31658.11928973961,""recommended_annual_quota_persons"":2486.807543162082,""unemployment_reserve_sector_allocated_persons"":1143.6171696149845}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_region_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,091c5fa1d271dbf949c23360e8773a2c2f4082f9dfbfc9030c8d124f63a10521
