activity_id,okved_section,activity_name,forecast_year,recommended_annual_quota_persons,foreign_labor_stock_need_persons,cumulative_recommended_quota_persons,labor_demand_required_persons,domestic_sector_supply_total_with_unemployment_reserve_persons,unemployment_reserve_sector_allocated_persons,source_key,source_url_or_file,retrieved_at,source_period,raw_value,unit,transform_script,transformation_script,observation_status,sha256_or_etag,source_row_sha256
OKVED_F,F,Строительство,2029,27735.160803728715,153315.90247394054,153315.90247394054,6649392.171334665,6650836.178230728,81651.1742936548,foreign_labor_migration_v5_sector_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2029,"{""cumulative_recommended_quota_persons"":153315.90247394054,""domestic_sector_supply_total_with_unemployment_reserve_persons"":6650836.178230728,""foreign_labor_stock_need_persons"":153315.90247394054,""labor_demand_required_persons"":6649392.171334665,""recommended_annual_quota_persons"":27735.160803728715,""unemployment_reserve_sector_allocated_persons"":81651.1742936548}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_sector_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,f106a3a32a2bd34b1ed2420cb906336d425b36252fdfa81c5bbfdeb801616d3c
OKVED_G,G,Торговля оптовая и розничная; ремонт автотранспортных средств и мотоциклов,2029,62192.69592779546,354534.07023857476,354534.07023857476,13560810.962238966,13445216.806612495,81651.1742936548,foreign_labor_migration_v5_sector_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2029,"{""cumulative_recommended_quota_persons"":354534.07023857476,""domestic_sector_supply_total_with_unemployment_reserve_persons"":13445216.806612495,""foreign_labor_stock_need_persons"":354534.07023857476,""labor_demand_required_persons"":13560810.962238966,""recommended_annual_quota_persons"":62192.69592779546,""unemployment_reserve_sector_allocated_persons"":81651.1742936548}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_sector_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,4bcdfc3f2517651f270c3db192b58246d3b2d7d8b117401541f92cc88d0befe4
OKVED_H,H,Транспортировка и хранение,2029,29698.46297858036,152761.79571986257,152761.79571986257,6043777.901007917,6023521.347322231,81651.1742936548,foreign_labor_migration_v5_sector_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2029,"{""cumulative_recommended_quota_persons"":152761.79571986257,""domestic_sector_supply_total_with_unemployment_reserve_persons"":6023521.347322231,""foreign_labor_stock_need_persons"":152761.79571986257,""labor_demand_required_persons"":6043777.901007917,""recommended_annual_quota_persons"":29698.46297858036,""unemployment_reserve_sector_allocated_persons"":81651.1742936548}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_sector_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,99e6eb7590320386a1d4d8a4d3ba085f790dc322eb588ccfee665509533a8283
OKVED_I,I,Деятельность гостиниц и предприятий общественного питания,2029,7863.603715297781,28387.399951845393,28387.399951845393,2075138.4116537818,2128247.9648311394,81651.1742936548,foreign_labor_migration_v5_sector_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2029,"{""cumulative_recommended_quota_persons"":28387.399951845393,""domestic_sector_supply_total_with_unemployment_reserve_persons"":2128247.9648311394,""foreign_labor_stock_need_persons"":28387.399951845393,""labor_demand_required_persons"":2075138.4116537818,""recommended_annual_quota_persons"":7863.603715297781,""unemployment_reserve_sector_allocated_persons"":81651.1742936548}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_sector_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,2f51f0135dabfe297deda5b8ff45906b4824fcc16769b6bfba2201f87bf976fd
OKVED_J,J,Деятельность в области информации и связи,2029,3367.861641873388,9053.987953555188,9053.987953555188,1840340.6334675895,1909827.3000843038,81651.1742936548,foreign_labor_migration_v5_sector_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2029,"{""cumulative_recommended_quota_persons"":9053.987953555188,""domestic_sector_supply_total_with_unemployment_reserve_persons"":1909827.3000843038,""foreign_labor_stock_need_persons"":9053.987953555188,""labor_demand_required_persons"":1840340.6334675895,""recommended_annual_quota_persons"":3367.861641873388,""unemployment_reserve_sector_allocated_persons"":81651.1742936548}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_sector_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,e840a3ecb10d344ba503ff2646e122e3073487e0d75e62604f9e8cbe0ca9c6c1
OKVED_K,K,Деятельность финансовая и страховая,2029,1362.7909864992312,3654.6807267806134,3654.6807267806134,1275381.8464548981,1345185.7622558414,81651.1742936548,foreign_labor_migration_v5_sector_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2029,"{""cumulative_recommended_quota_persons"":3654.6807267806134,""domestic_sector_supply_total_with_unemployment_reserve_persons"":1345185.7622558414,""foreign_labor_stock_need_persons"":3654.6807267806134,""labor_demand_required_persons"":1275381.8464548981,""recommended_annual_quota_persons"":1362.7909864992312,""unemployment_reserve_sector_allocated_persons"":81651.1742936548}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_sector_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,78a52a3e43a63b224acd9c747697f4e0a8dd07a923e037b940e3dd77312fe715
OKVED_L,L,Деятельность по операциям с недвижимым имуществом,2029,6526.204456310544,23775.9607632125,23775.9607632125,1991058.359128414,2046195.3317398957,81651.1742936548,foreign_labor_migration_v5_sector_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2029,"{""cumulative_recommended_quota_persons"":23775.9607632125,""domestic_sector_supply_total_with_unemployment_reserve_persons"":2046195.3317398957,""foreign_labor_stock_need_persons"":23775.9607632125,""labor_demand_required_persons"":1991058.359128414,""recommended_annual_quota_persons"":6526.204456310544,""unemployment_reserve_sector_allocated_persons"":81651.1742936548}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_sector_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,1d95efeedd304bdaff8b7ba36a48746e5b6b701ef67d8950629783f5e94ba736
OKVED_M,M,"Деятельность профессиональная, научная и техническая",2029,7540.992324738674,31355.356516470183,31357.633204449136,2844479.9063720084,2900409.017822492,81651.1742936548,foreign_labor_migration_v5_sector_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2029,"{""cumulative_recommended_quota_persons"":31357.633204449136,""domestic_sector_supply_total_with_unemployment_reserve_persons"":2900409.017822492,""foreign_labor_stock_need_persons"":31355.356516470183,""labor_demand_required_persons"":2844479.9063720084,""recommended_annual_quota_persons"":7540.992324738674,""unemployment_reserve_sector_allocated_persons"":81651.1742936548}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_sector_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,0ebf63c68e347d0b9a7787acb4c30d847ef28755e53499e1fb1b717a3d89433d
OKVED_N,N,Деятельность административная и сопутствующие дополнительные услуги,2029,9062.98658303771,36976.84016004417,36976.84016004417,2428678.277843167,2476660.5870322776,81651.1742936548,foreign_labor_migration_v5_sector_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2029,"{""cumulative_recommended_quota_persons"":36976.84016004417,""domestic_sector_supply_total_with_unemployment_reserve_persons"":2476660.5870322776,""foreign_labor_stock_need_persons"":36976.84016004417,""labor_demand_required_persons"":2428678.277843167,""recommended_annual_quota_persons"":9062.98658303771,""unemployment_reserve_sector_allocated_persons"":81651.1742936548}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_sector_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,95d77a24d2850787fdfb8b261f9d755466bbb062c2a76b7c420d6e596784aae7
OKVED_O,O,Государственное управление и обеспечение военной безопасности; социальное обеспечение,2029,18150.399311845187,85908.69584094135,85908.69584094135,3479965.269445279,3497879.757426726,81651.1742936548,foreign_labor_migration_v5_sector_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2029,"{""cumulative_recommended_quota_persons"":85908.69584094135,""domestic_sector_supply_total_with_unemployment_reserve_persons"":3497879.757426726,""foreign_labor_stock_need_persons"":85908.69584094135,""labor_demand_required_persons"":3479965.269445279,""recommended_annual_quota_persons"":18150.399311845187,""unemployment_reserve_sector_allocated_persons"":81651.1742936548}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_sector_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,31e535c63dd74f91ad7e6335743b099ff36859e3769a563aaf2e5f458699c41b
OKVED_P,P,Образование,2029,27795.982734287925,137588.24658136006,137588.24658136006,5527402.3667587135,5526805.9861783115,81651.1742936548,foreign_labor_migration_v5_sector_year,Foreign labor migration/docs/data/region_sector_forecast.csv,2026-05-27T13:57:22+00:00,2029,"{""cumulative_recommended_quota_persons"":137588.24658136006,""domestic_sector_supply_total_with_unemployment_reserve_persons"":5526805.9861783115,""foreign_labor_stock_need_persons"":137588.24658136006,""labor_demand_required_persons"":5527402.3667587135,""recommended_annual_quota_persons"":27795.982734287925,""unemployment_reserve_sector_allocated_persons"":81651.1742936548}","{""cumulative_recommended_quota_persons"":""persons"",""domestic_sector_supply_total_with_unemployment_reserve_persons"":""persons"",""foreign_labor_stock_need_persons"":""persons"",""labor_demand_required_persons"":""persons"",""recommended_annual_quota_persons"":""persons"",""unemployment_reserve_sector_allocated_persons"":""persons""}",scripts/build_labor_migration_artifacts.py,scripts/build_labor_migration_artifacts.py,calculated_v5_sector_year_sum,bed04356e8a570a2911dde917ab538bd3dd43ad84aa6d09cf900456bb3680985,3dbe1b437ada0e7a89cd4dd05625b1732b3adf01ddbbe1872a74093b8971fbb2
