model_id,iso3,country,year,friendliness_ex_ante_score,friendliness_receptivity_index,observed_component_weighted_mean,conservative_lower_bound,optimistic_upper_bound,component_coverage_score,component_count_available,effective_weight_sum,survey_component_available,evidence_reliability_class,components_available,components_missing,is_unfriendly_430r,observation_status,source_key,source_title,source_url_or_file,source_period,retrieved_at,raw_value,unit,sha256_or_etag,normalization_method,weight_version,transform_script,rank_point_estimate,rank_best_case,rank_worst_case,rank_interval_width,actual_students_latest,revealed_educational_affinity,revealed_affinity_year,revealed_affinity_semantics,rank_for_display,rank_display_policy
friendliness_receptivity_ex_ante_v4,MAR,Morocco,2025,63.43748232426199,63.43748232426199,79.86107183169332,35.93748232426199,90.937482324262,0.45,2,0.45,False,limited,F_DIPLOMATIC_ALIGNMENT;F_POLICY_ACCESS,F_SURVEY_RUSSIA_ATTITUDE;F_RUSSIAN_LANGUAGE_ENVIRONMENT;F_INSTITUTIONAL_TIES,False,calculated_ex_ante_index,friendliness_receptivity_ex_ante_v4,Composite ex-ante friendliness index from published components,data/model_outputs/current/friendliness_components.csv,2025,not_applicable_calculated_from_component_passports,"{""component_coverage_score"": 0.45, ""components_available"": [""F_DIPLOMATIC_ALIGNMENT"", ""F_POLICY_ACCESS""], ""components_missing"": [""F_INSTITUTIONAL_TIES"", ""F_RUSSIAN_LANGUAGE_ENVIRONMENT"", ""F_SURVEY_RUSSIA_ATTITUDE""], ""survey_component_available"": false}",0-100 index,086d9ffc956d73dd08bb9f3f3fd3c5208e86f9c0c84b9b2b934ce946a18eaede,planned-weight neutral 0.5 imputation for missing components; sharp 0/1 bounds and observed-only mean published separately,friendliness_ex_ante_v3_survey_informed,mgimo_platform2.models.friendliness_v2::build_friendliness_index_v3,63.0,1,215,214,3712.0,94.94534026961936,2023.0,descriptive_observed_student_stock_not_an_ex_ante_friendliness_component,,hidden_when_rank_interval_is_not_identifiable
friendliness_receptivity_ex_ante_v4,KWT,Kuwait,2025,63.39358801580428,63.39358801580428,79.7635289240095,35.89358801580428,90.89358801580428,0.45,2,0.45,False,limited,F_DIPLOMATIC_ALIGNMENT;F_POLICY_ACCESS,F_SURVEY_RUSSIA_ATTITUDE;F_RUSSIAN_LANGUAGE_ENVIRONMENT;F_INSTITUTIONAL_TIES,False,calculated_ex_ante_index,friendliness_receptivity_ex_ante_v4,Composite ex-ante friendliness index from published components,data/model_outputs/current/friendliness_components.csv,2025,not_applicable_calculated_from_component_passports,"{""component_coverage_score"": 0.45, ""components_available"": [""F_DIPLOMATIC_ALIGNMENT"", ""F_POLICY_ACCESS""], ""components_missing"": [""F_INSTITUTIONAL_TIES"", ""F_RUSSIAN_LANGUAGE_ENVIRONMENT"", ""F_SURVEY_RUSSIA_ATTITUDE""], ""survey_component_available"": false}",0-100 index,8b9b6f334bbfa41d80352afe908d20af92972173f566996a8fd233ec6d48aee8,planned-weight neutral 0.5 imputation for missing components; sharp 0/1 bounds and observed-only mean published separately,friendliness_ex_ante_v3_survey_informed,mgimo_platform2.models.friendliness_v2::build_friendliness_index_v3,64.0,1,215,214,8.0,25.380353121629867,2023.0,descriptive_observed_student_stock_not_an_ex_ante_friendliness_component,,hidden_when_rank_interval_is_not_identifiable
friendliness_receptivity_ex_ante_v4,THA,Thailand,2025,63.36552884934288,63.36552884934288,79.70117522076194,35.86552884934287,90.86552884934288,0.45,2,0.45,False,limited,F_DIPLOMATIC_ALIGNMENT;F_POLICY_ACCESS,F_SURVEY_RUSSIA_ATTITUDE;F_RUSSIAN_LANGUAGE_ENVIRONMENT;F_INSTITUTIONAL_TIES,False,calculated_ex_ante_index,friendliness_receptivity_ex_ante_v4,Composite ex-ante friendliness index from published components,data/model_outputs/current/friendliness_components.csv,2025,not_applicable_calculated_from_component_passports,"{""component_coverage_score"": 0.45, ""components_available"": [""F_DIPLOMATIC_ALIGNMENT"", ""F_POLICY_ACCESS""], ""components_missing"": [""F_INSTITUTIONAL_TIES"", ""F_RUSSIAN_LANGUAGE_ENVIRONMENT"", ""F_SURVEY_RUSSIA_ATTITUDE""], ""survey_component_available"": false}",0-100 index,50311a79b723839ce0300b9a8efbd4ae4f1a3d6ffe7037be47bbafeeb77ae764,planned-weight neutral 0.5 imputation for missing components; sharp 0/1 bounds and observed-only mean published separately,friendliness_ex_ante_v3_survey_informed,mgimo_platform2.models.friendliness_v2::build_friendliness_index_v3,65.0,1,215,214,130.0,56.31387472939963,2023.0,descriptive_observed_student_stock_not_an_ex_ante_friendliness_component,,hidden_when_rank_interval_is_not_identifiable
friendliness_receptivity_ex_ante_v4,TUN,Tunisia,2025,63.347055357340935,63.347055357340935,79.66012301631318,35.84705535734093,90.84705535734092,0.45,2,0.45,False,limited,F_DIPLOMATIC_ALIGNMENT;F_POLICY_ACCESS,F_SURVEY_RUSSIA_ATTITUDE;F_RUSSIAN_LANGUAGE_ENVIRONMENT;F_INSTITUTIONAL_TIES,False,calculated_ex_ante_index,friendliness_receptivity_ex_ante_v4,Composite ex-ante friendliness index from published components,data/model_outputs/current/friendliness_components.csv,2025,not_applicable_calculated_from_component_passports,"{""component_coverage_score"": 0.45, ""components_available"": [""F_DIPLOMATIC_ALIGNMENT"", ""F_POLICY_ACCESS""], ""components_missing"": [""F_INSTITUTIONAL_TIES"", ""F_RUSSIAN_LANGUAGE_ENVIRONMENT"", ""F_SURVEY_RUSSIA_ATTITUDE""], ""survey_component_available"": false}",0-100 index,d3c336362f3033991caac8718260a01015928cbc95386af6c0e517c532c3750a,planned-weight neutral 0.5 imputation for missing components; sharp 0/1 bounds and observed-only mean published separately,friendliness_ex_ante_v3_survey_informed,mgimo_platform2.models.friendliness_v2::build_friendliness_index_v3,66.0,1,215,214,1084.0,80.73448611746102,2023.0,descriptive_observed_student_stock_not_an_ex_ante_friendliness_component,,hidden_when_rank_interval_is_not_identifiable
friendliness_receptivity_ex_ante_v4,SRB,Serbia,2025,63.29199926677249,63.29199926677249,79.53777614838332,35.79199926677249,90.79199926677248,0.45,2,0.45,False,limited,F_DIPLOMATIC_ALIGNMENT;F_POLICY_ACCESS,F_SURVEY_RUSSIA_ATTITUDE;F_RUSSIAN_LANGUAGE_ENVIRONMENT;F_INSTITUTIONAL_TIES,False,calculated_ex_ante_index,friendliness_receptivity_ex_ante_v4,Composite ex-ante friendliness index from published components,data/model_outputs/current/friendliness_components.csv,2025,not_applicable_calculated_from_component_passports,"{""component_coverage_score"": 0.45, ""components_available"": [""F_DIPLOMATIC_ALIGNMENT"", ""F_POLICY_ACCESS""], ""components_missing"": [""F_INSTITUTIONAL_TIES"", ""F_RUSSIAN_LANGUAGE_ENVIRONMENT"", ""F_SURVEY_RUSSIA_ATTITUDE""], ""survey_component_available"": false}",0-100 index,e19023af418284a28fb20450c8533784f80ea109f36006070086abc0b386c431,planned-weight neutral 0.5 imputation for missing components; sharp 0/1 bounds and observed-only mean published separately,friendliness_ex_ante_v3_survey_informed,mgimo_platform2.models.friendliness_v2::build_friendliness_index_v3,67.0,1,215,214,360.0,68.02299756444086,2023.0,descriptive_observed_student_stock_not_an_ex_ante_friendliness_component,,hidden_when_rank_interval_is_not_identifiable
friendliness_receptivity_ex_ante_v4,QAT,Qatar,2025,63.28068332224216,63.28068332224216,79.51262960498256,35.780683322242155,90.78068332224215,0.45,2,0.45,False,limited,F_DIPLOMATIC_ALIGNMENT;F_POLICY_ACCESS,F_SURVEY_RUSSIA_ATTITUDE;F_RUSSIAN_LANGUAGE_ENVIRONMENT;F_INSTITUTIONAL_TIES,False,calculated_ex_ante_index,friendliness_receptivity_ex_ante_v4,Composite ex-ante friendliness index from published components,data/model_outputs/current/friendliness_components.csv,2025,not_applicable_calculated_from_component_passports,"{""component_coverage_score"": 0.45, ""components_available"": [""F_DIPLOMATIC_ALIGNMENT"", ""F_POLICY_ACCESS""], ""components_missing"": [""F_INSTITUTIONAL_TIES"", ""F_RUSSIAN_LANGUAGE_ENVIRONMENT"", ""F_SURVEY_RUSSIA_ATTITUDE""], ""survey_component_available"": false}",0-100 index,e9272b838a5ad28853daba694aed284855b6e092d3d76967c2b15a098f4a596f,planned-weight neutral 0.5 imputation for missing components; sharp 0/1 bounds and observed-only mean published separately,friendliness_ex_ante_v3_survey_informed,mgimo_platform2.models.friendliness_v2::build_friendliness_index_v3,68.0,1,215,214,7.0,24.01982991087976,2023.0,descriptive_observed_student_stock_not_an_ex_ante_friendliness_component,,hidden_when_rank_interval_is_not_identifiable
friendliness_receptivity_ex_ante_v4,COG,"Congo, Rep.",2025,63.26021119031616,63.26021119031616,79.46713597848036,35.76021119031616,90.76021119031616,0.45,2,0.45,False,limited,F_DIPLOMATIC_ALIGNMENT;F_POLICY_ACCESS,F_SURVEY_RUSSIA_ATTITUDE;F_RUSSIAN_LANGUAGE_ENVIRONMENT;F_INSTITUTIONAL_TIES,False,calculated_ex_ante_index,friendliness_receptivity_ex_ante_v4,Composite ex-ante friendliness index from published components,data/model_outputs/current/friendliness_components.csv,2025,not_applicable_calculated_from_component_passports,"{""component_coverage_score"": 0.45, ""components_available"": [""F_DIPLOMATIC_ALIGNMENT"", ""F_POLICY_ACCESS""], ""components_missing"": [""F_INSTITUTIONAL_TIES"", ""F_RUSSIAN_LANGUAGE_ENVIRONMENT"", ""F_SURVEY_RUSSIA_ATTITUDE""], ""survey_component_available"": false}",0-100 index,38d31b1616cf65c78f9c6bcee9984cfab772ebb88703f29ad74455b4b22ff51f,planned-weight neutral 0.5 imputation for missing components; sharp 0/1 bounds and observed-only mean published separately,friendliness_ex_ante_v3_survey_informed,mgimo_platform2.models.friendliness_v2::build_friendliness_index_v3,69.0,1,215,214,665.0,75.09702434894561,2023.0,descriptive_observed_student_stock_not_an_ex_ante_friendliness_component,,hidden_when_rank_interval_is_not_identifiable
friendliness_receptivity_ex_ante_v4,RWA,Rwanda,2025,63.22812749106184,63.22812749106184,79.39583886902628,35.72812749106183,90.72812749106184,0.45,2,0.45,False,limited,F_DIPLOMATIC_ALIGNMENT;F_POLICY_ACCESS,F_SURVEY_RUSSIA_ATTITUDE;F_RUSSIAN_LANGUAGE_ENVIRONMENT;F_INSTITUTIONAL_TIES,False,calculated_ex_ante_index,friendliness_receptivity_ex_ante_v4,Composite ex-ante friendliness index from published components,data/model_outputs/current/friendliness_components.csv,2025,not_applicable_calculated_from_component_passports,"{""component_coverage_score"": 0.45, ""components_available"": [""F_DIPLOMATIC_ALIGNMENT"", ""F_POLICY_ACCESS""], ""components_missing"": [""F_INSTITUTIONAL_TIES"", ""F_RUSSIAN_LANGUAGE_ENVIRONMENT"", ""F_SURVEY_RUSSIA_ATTITUDE""], ""survey_component_available"": false}",0-100 index,dcc74230e5cc21adc20bd3dda1e72c48ccf2ce392685c3174c2f26396f442467,planned-weight neutral 0.5 imputation for missing components; sharp 0/1 bounds and observed-only mean published separately,friendliness_ex_ante_v3_survey_informed,mgimo_platform2.models.friendliness_v2::build_friendliness_index_v3,70.0,1,215,214,175.0,59.72475957050211,2023.0,descriptive_observed_student_stock_not_an_ex_ante_friendliness_component,,hidden_when_rank_interval_is_not_identifiable
friendliness_receptivity_ex_ante_v4,GHA,Ghana,2025,63.22358382820048,63.22358382820048,79.3857418404455,35.723583828200475,90.72358382820047,0.45,2,0.45,False,limited,F_DIPLOMATIC_ALIGNMENT;F_POLICY_ACCESS,F_SURVEY_RUSSIA_ATTITUDE;F_RUSSIAN_LANGUAGE_ENVIRONMENT;F_INSTITUTIONAL_TIES,False,calculated_ex_ante_index,friendliness_receptivity_ex_ante_v4,Composite ex-ante friendliness index from published components,data/model_outputs/current/friendliness_components.csv,2025,not_applicable_calculated_from_component_passports,"{""component_coverage_score"": 0.45, ""components_available"": [""F_DIPLOMATIC_ALIGNMENT"", ""F_POLICY_ACCESS""], ""components_missing"": [""F_INSTITUTIONAL_TIES"", ""F_RUSSIAN_LANGUAGE_ENVIRONMENT"", ""F_SURVEY_RUSSIA_ATTITUDE""], ""survey_component_available"": false}",0-100 index,0fd5e7c968860b4a1bfa5927f69525ef836b8d1997a9f4e792a6abc70e2cd792,planned-weight neutral 0.5 imputation for missing components; sharp 0/1 bounds and observed-only mean published separately,friendliness_ex_ante_v3_survey_informed,mgimo_platform2.models.friendliness_v2::build_friendliness_index_v3,71.0,1,215,214,614.0,74.17677849218384,2023.0,descriptive_observed_student_stock_not_an_ex_ante_friendliness_component,,hidden_when_rank_interval_is_not_identifiable
friendliness_receptivity_ex_ante_v4,BTN,Bhutan,2025,63.21573955610894,63.21573955610894,79.36831012468653,35.715739556108936,90.71573955610894,0.45,2,0.45,False,limited,F_DIPLOMATIC_ALIGNMENT;F_POLICY_ACCESS,F_SURVEY_RUSSIA_ATTITUDE;F_RUSSIAN_LANGUAGE_ENVIRONMENT;F_INSTITUTIONAL_TIES,False,calculated_ex_ante_index,friendliness_receptivity_ex_ante_v4,Composite ex-ante friendliness index from published components,data/model_outputs/current/friendliness_components.csv,2025,not_applicable_calculated_from_component_passports,"{""component_coverage_score"": 0.45, ""components_available"": [""F_DIPLOMATIC_ALIGNMENT"", ""F_POLICY_ACCESS""], ""components_missing"": [""F_INSTITUTIONAL_TIES"", ""F_RUSSIAN_LANGUAGE_ENVIRONMENT"", ""F_SURVEY_RUSSIA_ATTITUDE""], ""survey_component_available"": false}",0-100 index,d6bdbf26dba158d922bfcf3352f6db8ce55d21c81ce9641f9f30f665cd7d4382,planned-weight neutral 0.5 imputation for missing components; sharp 0/1 bounds and observed-only mean published separately,friendliness_ex_ante_v3_survey_informed,mgimo_platform2.models.friendliness_v2::build_friendliness_index_v3,72.0,1,215,214,0.0,0.0,2023.0,descriptive_observed_student_stock_not_an_ex_ante_friendliness_component,,hidden_when_rank_interval_is_not_identifiable
friendliness_receptivity_ex_ante_v4,SLE,Sierra Leone,2025,63.21108499372067,63.21108499372067,79.35796665271259,35.71108499372067,90.71108499372068,0.45,2,0.45,False,limited,F_DIPLOMATIC_ALIGNMENT;F_POLICY_ACCESS,F_SURVEY_RUSSIA_ATTITUDE;F_RUSSIAN_LANGUAGE_ENVIRONMENT;F_INSTITUTIONAL_TIES,False,calculated_ex_ante_index,friendliness_receptivity_ex_ante_v4,Composite ex-ante friendliness index from published components,data/model_outputs/current/friendliness_components.csv,2025,not_applicable_calculated_from_component_passports,"{""component_coverage_score"": 0.45, ""components_available"": [""F_DIPLOMATIC_ALIGNMENT"", ""F_POLICY_ACCESS""], ""components_missing"": [""F_INSTITUTIONAL_TIES"", ""F_RUSSIAN_LANGUAGE_ENVIRONMENT"", ""F_SURVEY_RUSSIA_ATTITUDE""], ""survey_component_available"": false}",0-100 index,66ddf4af0c49e6ac63f1f7a41653b53871fa6426d5d5d19637f0c015c2362d9b,planned-weight neutral 0.5 imputation for missing components; sharp 0/1 bounds and observed-only mean published separately,friendliness_ex_ante_v3_survey_informed,mgimo_platform2.models.friendliness_v2::build_friendliness_index_v3,73.0,1,215,214,112.0,54.60651287965773,2023.0,descriptive_observed_student_stock_not_an_ex_ante_friendliness_component,,hidden_when_rank_interval_is_not_identifiable
friendliness_receptivity_ex_ante_v4,DJI,Djibouti,2025,63.19730844112152,63.19730844112152,79.32735209138116,35.69730844112152,90.69730844112152,0.45,2,0.45,False,limited,F_DIPLOMATIC_ALIGNMENT;F_POLICY_ACCESS,F_SURVEY_RUSSIA_ATTITUDE;F_RUSSIAN_LANGUAGE_ENVIRONMENT;F_INSTITUTIONAL_TIES,False,calculated_ex_ante_index,friendliness_receptivity_ex_ante_v4,Composite ex-ante friendliness index from published components,data/model_outputs/current/friendliness_components.csv,2025,not_applicable_calculated_from_component_passports,"{""component_coverage_score"": 0.45, ""components_available"": [""F_DIPLOMATIC_ALIGNMENT"", ""F_POLICY_ACCESS""], ""components_missing"": [""F_INSTITUTIONAL_TIES"", ""F_RUSSIAN_LANGUAGE_ENVIRONMENT"", ""F_SURVEY_RUSSIA_ATTITUDE""], ""survey_component_available"": false}",0-100 index,22d6219a218a1976cb6c1f8e6553771f07669cdbb8c06757f8fb38e2f93f12ad,planned-weight neutral 0.5 imputation for missing components; sharp 0/1 bounds and observed-only mean published separately,friendliness_ex_ante_v3_survey_informed,mgimo_platform2.models.friendliness_v2::build_friendliness_index_v3,74.0,1,215,214,25.0,37.63458751203087,2023.0,descriptive_observed_student_stock_not_an_ex_ante_friendliness_component,,hidden_when_rank_interval_is_not_identifiable
friendliness_receptivity_ex_ante_v4,TKM,Turkmenistan,2025,63.19659916820704,63.19659916820704,71.99433194701172,43.19659916820703,83.19659916820703,0.6,3,0.6,False,limited,F_DIPLOMATIC_ALIGNMENT;F_POLICY_ACCESS;F_RUSSIAN_LANGUAGE_ENVIRONMENT,F_SURVEY_RUSSIA_ATTITUDE;F_INSTITUTIONAL_TIES,False,calculated_ex_ante_index,friendliness_receptivity_ex_ante_v4,Composite ex-ante friendliness index from published components,data/model_outputs/current/friendliness_components.csv,2025,not_applicable_calculated_from_component_passports,"{""component_coverage_score"": 0.6, ""components_available"": [""F_DIPLOMATIC_ALIGNMENT"", ""F_POLICY_ACCESS"", ""F_RUSSIAN_LANGUAGE_ENVIRONMENT""], ""components_missing"": [""F_INSTITUTIONAL_TIES"", ""F_SURVEY_RUSSIA_ATTITUDE""], ""survey_component_available"": false}",0-100 index,883e8506b74721185f7ffc0bf2e044e9d0e76454530c74b118f8beda8a658836,planned-weight neutral 0.5 imputation for missing components; sharp 0/1 bounds and observed-only mean published separately,friendliness_ex_ante_v3_survey_informed,mgimo_platform2.models.friendliness_v2::build_friendliness_index_v3,75.0,1,212,211,35170.0,100.0,2023.0,descriptive_observed_student_stock_not_an_ex_ante_friendliness_component,,hidden_when_rank_interval_is_not_identifiable
friendliness_receptivity_ex_ante_v4,PHL,Philippines,2025,63.19143211840076,63.19143211840076,79.31429359644613,35.691432118400755,90.69143211840075,0.45,2,0.45,False,limited,F_DIPLOMATIC_ALIGNMENT;F_POLICY_ACCESS,F_SURVEY_RUSSIA_ATTITUDE;F_RUSSIAN_LANGUAGE_ENVIRONMENT;F_INSTITUTIONAL_TIES,False,calculated_ex_ante_index,friendliness_receptivity_ex_ante_v4,Composite ex-ante friendliness index from published components,data/model_outputs/current/friendliness_components.csv,2025,not_applicable_calculated_from_component_passports,"{""component_coverage_score"": 0.45, ""components_available"": [""F_DIPLOMATIC_ALIGNMENT"", ""F_POLICY_ACCESS""], ""components_missing"": [""F_INSTITUTIONAL_TIES"", ""F_RUSSIAN_LANGUAGE_ENVIRONMENT"", ""F_SURVEY_RUSSIA_ATTITUDE""], ""survey_component_available"": false}",0-100 index,7f17888ab952a2da420db3c904e7a1aa53d4df4fb839f2c58859a5f1ef94100c,planned-weight neutral 0.5 imputation for missing components; sharp 0/1 bounds and observed-only mean published separately,friendliness_ex_ante_v3_survey_informed,mgimo_platform2.models.friendliness_v2::build_friendliness_index_v3,76.0,1,215,214,17.0,33.386963091923114,2023.0,descriptive_observed_student_stock_not_an_ex_ante_friendliness_component,,hidden_when_rank_interval_is_not_identifiable
friendliness_receptivity_ex_ante_v4,GMB,"Gambia, The",2025,63.188717482898525,63.188717482898525,79.30826107310783,35.688717482898525,90.68871748289853,0.45,2,0.45,False,limited,F_DIPLOMATIC_ALIGNMENT;F_POLICY_ACCESS,F_SURVEY_RUSSIA_ATTITUDE;F_RUSSIAN_LANGUAGE_ENVIRONMENT;F_INSTITUTIONAL_TIES,False,calculated_ex_ante_index,friendliness_receptivity_ex_ante_v4,Composite ex-ante friendliness index from published components,data/model_outputs/current/friendliness_components.csv,2025,not_applicable_calculated_from_component_passports,"{""component_coverage_score"": 0.45, ""components_available"": [""F_DIPLOMATIC_ALIGNMENT"", ""F_POLICY_ACCESS""], ""components_missing"": [""F_INSTITUTIONAL_TIES"", ""F_RUSSIAN_LANGUAGE_ENVIRONMENT"", ""F_SURVEY_RUSSIA_ATTITUDE""], ""survey_component_available"": false}",0-100 index,14adb8a22bf132fb76d72f415f33059b15d19c4379752b447e4475829771ab46,planned-weight neutral 0.5 imputation for missing components; sharp 0/1 bounds and observed-only mean published separately,friendliness_ex_ante_v3_survey_informed,mgimo_platform2.models.friendliness_v2::build_friendliness_index_v3,77.0,1,215,214,47.0,44.716616441987945,2023.0,descriptive_observed_student_stock_not_an_ex_ante_friendliness_component,,hidden_when_rank_interval_is_not_identifiable
